7372.561523	52264
7391.210938	51813
7409.873535	50952
7428.549316	50475
7447.238770	49328
7465.941895	48303
7484.658691	47096
7503.389648	45367
7522.134766	44571
7540.894043	43366
7559.667969	41865
7578.456543	39546
7597.259766	35004
7616.078125	30998
7634.911621	29545
7653.760254	29989
7672.624512	31872
7691.503906	34039
7710.399414	35759
7729.311035	36254
7748.238281	35935
7767.182129	34983
7786.142090	33587
7805.118652	33960
7824.112305	33795
7843.122559	33479
7862.150391	33140
7881.195313	32353
7900.257324	31568
7919.337402	30407
7938.435059	29046
7957.550781	27787
7976.685059	27902
7995.837402	27764
8015.008301	27388
8034.197754	27410
8053.406250	26800
8072.633789	26153
8091.880371	25719
8111.146973	24974
8130.432617	24590
8149.738770	23843
8169.064453	22913
8188.410645	21719
8207.777344	20509
8227.164063	19284
8246.572266	18902
8266.000977	18884
8285.451172	19015
8304.922852	19120
8324.416016	18768
8343.930664	18671
8363.467773	18144
8383.026367	17961
8402.608398	17642
8422.211914	17391
8441.838867	17276
8461.489258	16951
8481.162109	16692
8500.859375	16421
8520.579102	16104
8540.323242	15832
8560.091797	15665
8579.884766	15351
8599.701172	15052
8619.542969	14757
8639.410156	14526
8659.301758	14399
8679.218750	13753
8699.162109	13336
8719.130859	12867
8739.125000	12425
8759.146484	11954
8779.193359	11883
8799.267578	11677
8819.368164	11785
8839.497070	11623
8859.652344	11272
8879.835938	11291
8900.046875	11316
8920.286133	11235
8940.552734	10824
8960.849609	10588
8981.173828	10188
9001.527344	10101
9021.911133	10162
9042.323242	9770
9062.765625	9510
9083.238281	9131
9103.740234	8777
9124.273438	8181
9144.836914	7892
9165.431641	7729
9186.057617	7562
9206.714844	7585
9227.403320	7389
9248.124023	7201
9268.877930	7102
9289.663086	6963
9310.481445	6872
9331.332031	6728
9352.216797	6475
9373.134766	6381
9394.085938	6156
9415.071289	5933
9436.090820	5792
9457.145508	5613
9478.234375	5456
9499.358398	5132
9520.517578	4851
9541.711914	4544
9562.942383	4452
9584.208984	4238
9605.512695	4349
9626.851563	4137
9648.228516	4140
9669.641602	4094
9691.092773	4009
9712.582031	3932
9734.108398	3752
9755.672852	3736
9777.276367	3654
9798.918945	3614
9820.600586	3588
9842.321289	3617
9864.081055	3563
9885.881836	3574
9907.721680	3599
9929.602539	3626
9951.524414	3581
9973.487305	3525
9995.491211	3361
10017.537109	3453
10039.625000	3354
10061.753906	3351
10083.926758	3344
10106.141602	3367
10128.400391	3323
10150.701172	3279
10173.046875	3265
10195.435547	3198
10217.869141	3152
10240.347656	3106
10262.870117	3043
10285.438477	3030
10308.051758	2964
10330.711914	2890
10353.416992	2885
10376.168945	2810
10398.966797	2845
10421.812500	2719
10444.705078	2753
10467.645508	2710
10490.633789	2763
10513.670898	2722
10536.755859	2625
10559.889648	2690
10583.073242	2569
10606.305664	2581
10629.588867	2603
10652.920898	2563
10676.304688	2484
10699.738281	2510
10723.222656	2429
10746.759766	2498
10770.347656	2446
10793.988281	2490
10817.680664	2396
10841.425781	2397
10865.224609	2356
10889.076172	2437
10912.981445	2385
10936.941406	2356
10960.955078	2412
10985.023438	2333
11009.147461	2391
11033.326172	2329
11057.560547	2370
11081.851563	2361
11106.199219	2298
11130.602539	2375
11155.063477	2379
11179.582031	2365
11204.158203	0
11228.792969	0
11253.485352	0
